Sat,Lat,Lon,Alt,Date
14,-55.0580389398,179.9549938982,19929967.2573133409,2019-06-10T01:48:15Z
15,22.3425725613,-80.9451003530,19895712.9903945178,2019-06-10T01:48:15Z
16,46.2800108078,167.4149212935,20171432.7969629429,2019-06-10T01:48:15Z
17,-50.7510322185,35.3228611371,19898439.8334469348,2019-06-10T01:48:15Z
18,-21.8554960303,127.2541850848,20299663.8440597802,2019-06-10T01:48:15Z
19,-56.2741493161,4.9758139588,20448093.6615920737,2019-06-10T01:48:15Z
20,18.5335104150,-145.9704939598,20229327.4973660223,2019-06-10T01:48:15Z
21,53.7117068653,-139.7606092120,20824432.0849732757,2019-06-10T01:48:15Z
22,-53.1811307718,111.7316064495,20010792.4601531029,2019-06-10T01:48:15Z
23,-3.9777808204,88.3400475629,19934537.5292667374,2019-06-10T01:48:15Z
24,-32.1510893237,-63.7499162059,20132673.0434941500,2019-06-10T01:48:15Z
25,-34.1838130203,-125.5898203443,20410457.9981316440,2019-06-10T01:48:15Z
26,25.8442411016,-175.0975459370,20258791.9560272917,2019-06-10T01:48:15Z
27,47.0816451125,132.6935936801,20034253.1592938080,2019-06-10T01:48:15Z
28,-0.6863869548,31.2723155066,20112938.8651816994,2019-06-10T01:48:15Z
29,13.9273748039,-99.1472465922,20171111.2697499320,2019-06-10T01:48:15Z
30,47.3590955998,21.1694769424,20255829.3005345985,2019-06-10T01:48:15Z
31,-27.5042278207,169.5280735225,20388545.7441875339,2019-06-10T01:48:15Z
32,-50.7739707113,-153.4786374425,20167360.4254666790,2019-06-10T01:48:15Z
1,-39.7849411119,112.6226871395,20194427.5230683424,2019-06-10T01:48:30Z
2,-3.2774203355,-34.7968585800,20057065.7855246142,2019-06-10T01:48:30Z
3,-50.1612329744,82.9098678001,20244108.5918849707,2019-06-10T01:48:30Z
4,35.7393400605,58.0590445279,20199388.1956718154,2019-06-10T01:48:30Z
5,44.1616906820,-18.9361457360,20166693.5219326466,2019-06-10T01:48:30Z
6,-31.6707094941,-8.9966934791,20179990.9909350649,2019-06-10T01:48:30Z
7,54.6832987455,62.6646140146,20394193.2838213257,2019-06-10T01:48:30Z
8,25.5286714164,104.7777512318,20102719.2557587847,2019-06-10T01:48:30Z
9,21.5495073321,69.3920703788,20165882.2629420385,2019-06-10T01:48:30Z
10,-2.3868755158,-155.3073430422,20288957.8680027574,2019-06-10T01:48:30Z
11,-19.0671794711,105.3986104871,20481992.1899686381,2019-06-10T01:48:30Z
12,-52.9632006463,-87.7057567783,20394231.9656163566,2019-06-10T01:48:30Z
13,39.6150097984,-51.7478700957,20104216.8901488520,2019-06-10T01:48:30Z
14,-55.0598880860,-179.8846374616,19930184.2721659355,2019-06-10T01:48:30Z
15,22.4402288020,-80.9179407964,19895553.9202974662,2019-06-10T01:48:30Z
16,46.2048826586,167.4975592358,20172030.9198865518,2019-06-10T01:48:30Z
17,-50.6886759428,35.4368989765,19898788.8103763983,2019-06-10T01:48:30Z
18,-21.7581057364,127.2747863653,20298781.9961763397,2019-06-10T01:48:30Z
19,-56.2691907053,5.1342468551,20447993.1782168150,2019-06-10T01:48:30Z
20,18.6306627733,-145.9501497629,20229109.7914789952,2019-06-10T01:48:30Z
21,53.7333317257,-139.6247125375,20824814.6467687637,2019-06-10T01:48:30Z
22,-53.1821001164,111.8808204611,20010691.4767316990,2019-06-10T01:48:30Z
23,-4.0811825879,88.3527565420,19933986.8422592320,2019-06-10T01:48:30Z
24,-32.0607670889,-63.7090519020,20132175.1086542830,2019-06-10T01:48:30Z
25,-34.2738830668,-125.5506607666,20410563.7213927209,2019-06-10T01:48:30Z
26,25.7488322739,-175.0709892122,20258910.2707833052,2019-06-10T01:48:30Z
27,47.1543059708,132.7836013313,20034506.5611742288,2019-06-10T01:48:30Z
28,-0.5814532193,31.2796253948,20114035.1187341250,2019-06-10T01:48:30Z
29,13.8240401938,-99.1363927403,20171152.9903117716,2019-06-10T01:48:30Z
30,47.4208167298,21.2668261531,20255656.9364116788,2019-06-10T01:48:30Z
31,-27.5985179298,169.5553884961,20388274.4835642986,2019-06-10T01:48:30Z
32,-50.7219349216,-153.3608157191,20167513.3237125874,2019-06-10T01:48:30Z
1,-39.6990172017,112.6785998833,20193878.6764278710,2019-06-10T01:48:45Z
2,-3.3808059347,-34.7862240278,20056002.6282277331,2019-06-10T01:48:45Z
3,-50.2178589274,83.0208768332,20244054.1021604985,2019-06-10T01:48:45Z
4,35.6506062422,58.1052329377,20199342.2282751501,2019-06-10T01:48:45Z
5,44.0880267949,-18.8572166447,20166992.8313249052,2019-06-10T01:48:45Z
6,-31.7651571911,-8.9622912957,20179934.8717688918,2019-06-10T01:48:45Z
7,54.6737354156,62.8146760063,20393585.7188940197,2019-06-10T01:48:45Z
8,25.6271087861,104.8026459521,20102924.3918794766,2019-06-10T01:48:45Z
9,21.4512026555,69.4134498170,20165914.1282550804,2019-06-10T01:48:45Z
10,-2.2846747099,-155.2988778526,20289081.4427627251,2019-06-10T01:48:45Z
11,-18.9738256658,105.4200988947,20481261.9622498378,2019-06-10T01:48:45Z
12,-53.0113651106,-87.5797415820,20394164.8573315889,2019-06-10T01:48:45Z
13,39.7004230895,-51.6899637199,20104169.0555849820,2019-06-10T01:48:45Z
14,-55.0613295194,-179.7242541833,19930402.4479208626,2019-06-10T01:48:45Z
15,22.5378362478,-80.8906538093,19895396.3419691548,2019-06-10T01:48:45Z
16,46.1295741273,167.5797935850,20172629.0573505610,2019-06-10T01:48:45Z
17,-50.6260547630,35.5504623259,19899139.1324818060,2019-06-10T01:48:45Z
18,-21.6606671795,127.2952803606,20297899.6572492495,2019-06-10T01:48:45Z
19,-56.2638380987,5.2926218617,20447891.3811659217,2019-06-10T01:48:45Z
20,18.7277800950,-145.9297093925,20228891.9596729800,2019-06-10T01:48:45Z
21,53.7546274071,-139.4886186948,20825194.2185967080,2019-06-10T01:48:45Z
22,-53.1826935073,112.0300438012,20010591.2659135349,2019-06-10T01:48:45Z
23,-4.1845815962,88.3654880568,19933437.4844215624,2019-06-10T01:48:45Z
24,-31.9703572240,-63.6683878373,20131677.4540983364,2019-06-10T01:48:45Z
25,-34.3638677712,-125.5112839135,20410668.4118371457,2019-06-10T01:48:45Z
26,25.6533697909,-175.0445763429,20259028.2928577401,2019-06-10T01:48:45Z
27,47.2267618566,132.8740232275,20034760.6510732919,2019-06-10T01:48:45Z
28,-0.4765273101,31.2869268935,20115131.7963893116,2019-06-10T01:48:45Z
29,13.7206838867,-99.1256042596,20171194.8902962878,2019-06-10T01:48:45Z
30,47.4823153398,21.3645521243,20255484.1971885711,2019-06-10T01:48:45Z
31,-27.6927516077,169.5828600192,20388002.3141189441,2019-06-10T01:48:45Z
32,-50.6696216115,-153.2433972920,20167666.2426700033,2019-06-10T01:48:45Z
1,-39.6129691811,112.7342226740,20193329.7777421176,2019-06-10T01:49:00Z
2,-3.4841943002,-34.7755679751,20054940.1742485389,2019-06-10T01:49:00Z
3,-50.2742254990,83.1322981521,20243999.2827811912,2019-06-10T01:49:00Z
4,35.5617741426,58.1511802672,20199296.2157544196,2019-06-10T01:49:00Z
5,44.0141899451,-18.7786431128,20167292.1991318315,2019-06-10T01:49:00Z
6,-31.8595312774,-8.9276906456,20179878.8145570233,2019-06-10T01:49:00Z
7,54.6637991527,62.9646455782,20392977.0856497325,2019-06-10T01:49:00Z
8,25.7254921205,104.8276835361,20103129.9936076067,2019-06-10T01:49:00Z
9,21.3528561017,69.4347159364,20165946.1650239974,2019-06-10T01:49:00Z
10,-2.1824713077,-155.2904234279,20289204.6412770152,2019-06-10T01:49:00Z
11,-18.8804286403,105.4414977499,20480530.4057066664,2019-06-10T01:49:00Z
12,-53.0592304437,-87.4533053637,20394096.6983789578,2019-06-10T01:49:00Z
13,39.7857114382,-51.6317585788,20104121.6104561239,2019-06-10T01:49:00Z
14,-55.0623632091,-179.5638608264,19930621.7834703028,2019-06-10T01:49:00Z
15,22.6353945747,-80.8632386729,19895240.2558406629,2019-06-10T01:49:00Z
16,46.0540862199,167.6616255586,20173227.2068813890,2019-06-10T01:49:00Z
17,-50.5631700059,35.6635515100,19899490.7983157486,2019-06-10T01:49:00Z
18,-21.5631806089,127.3156677128,20297016.8317445926,2019-06-10T01:49:00Z
19,-56.2580916766,5.4509344800,20447788.2709249109,2019-06-10T01:49:00Z
20,18.8248621323,-145.9091722387,20228674.0026860908,2019-06-10T01:49:00Z
21,53.7755933529,-139.3523304054,20825570.7987982221,2019-06-10T01:49:00Z
22,-53.1829109177,112.1792727451,20010491.8281878419,2019-06-10T01:49:00Z
23,-4.2879776520,88.3782425992,19932889.4584688507,2019-06-10T01:49:00Z
24,-31.8798601802,-63.6279231092,20131180.0826631859,2019-06-10T01:49:00Z
25,-34.4537666759,-125.4716887825,20410772.0685673431,2019-06-10T01:49:00Z
26,25.5578539697,-175.0183065674,20259146.0220753476,2019-06-10T01:49:00Z
27,47.2990117054,132.9648603598,20035015.4273514822,2019-06-10T01:49:00Z
28,-0.3716093872,31.2942204702,20116228.8927968219,2019-06-10T01:49:00Z
29,13.6173060744,-99.1148806006,20171236.9697464779,2019-06-10T01:49:00Z
30,47.5435904195,21.4626551951,20255311.0833648071,2019-06-10T01:49:00Z
31,-27.7869285236,169.6104888992,20387729.2367108874,2019-06-10T01:49:00Z
32,-50.6170319244,-153.1263826342,20167819.1818758883,2019-06-10T01:49:00Z
1,-39.5267976990,112.7895566970,20192780.8300673068,2019-06-10T01:49:15Z
2,-3.5875852545,-34.7648899401,20053878.4287838489,2019-06-10T01:49:15Z
3,-50.3303315537,83.2441316635,20243944.1337149665,2019-06-10T01:49:15Z
4,35.4728442955,58.1968875732,20199250.1587679014,2019-06-10T01:49:15Z
5,43.9401810258,-18.7004241624,20167591.6242994964,2019-06-10T01:49:15Z
6,-31.9538313287,-8.8928905471,20179822.8191348687,2019-06-10T01:49:15Z
7,54.6534902238,63.1145189260,20392367.3869056143,2019-06-10T01:49:15Z
8,25.8238211013,104.8528647714,20103336.0595318228,2019-06-10T01:49:15Z
9,21.2544679403,69.4558694101,20165978.3734424338,2019-06-10T01:49:15Z
10,-2.0802654656,-155.2819793123,20289327.4630122073,2019-06-10T01:49:15Z
11,-18.7869886225,105.4628076114,20479797.5239046142,2019-06-10T01:49:15Z
12,-53.1067954591,-87.3264490706,20394027.4888357110,2019-06-10T01:49:15Z
13,39.8708741517,-51.5732534677,20104074.5545496568,2019-06-10T01:49:15Z
14,-55.0629891386,-179.4034619523,19930842.2777027711,2019-06-10T01:49:15Z
15,22.7329034570,-80.8356946663,19895085.6623343080,2019-06-10T01:49:15Z
16,45.9784199380,167.7430563801,20173825.3660067134,2019-06-10T01:49:15Z
17,-50.5000229956,35.7761668780,19899843.8064255975,2019-06-10T01:49:15Z
18,-21.4656462730,127.3359490620,20296133.5241306648,2019-06-10T01:49:15Z
19,-56.2519516327,5.6091802199,20447683.8479870707,2019-06-10T01:49:15Z
20,18.9219086368,-145.8885376900,20228455.9212558381,2019-06-10T01:49:15Z
21,53.7962290141,-139.2158504113,20825944.3857283294,2019-06-10T01:49:15Z
22,-53.1827523321,112.3285035674,20010393.1640419923,2019-06-10T01:49:15Z
23,-4.3913705620,88.3910206613,19932342.7671077885,2019-06-10T01:49:15Z
24,-31.7892764067,-63.5876568171,20130682.9971844107,2019-06-10T01:49:15Z
25,-34.5435793212,-125.4318743683,20410874.6906903759,2019-06-10T01:49:15Z
26,25.4622851259,-174.9921791264,20259263.4582614377,2019-06-10T01:49:15Z
27,47.3710544490,133.0561137093,20035270.8883671612,2019-06-10T01:49:15Z
28,-0.2666996108,31.3015065925,20117326.4026034884,2019-06-10T01:49:15Z
29,13.5139069479,-99.1042212157,20171279.2287027948,2019-06-10T01:49:15Z
30,47.6046409560,21.5611356898,20255137.5954428874,2019-06-10T01:49:15Z
31,-27.8810483450,169.6382759460,20387455.2522031143,2019-06-10T01:49:15Z
32,-50.5641670043,-153.0097721927,20167972.1408686042,2019-06-10T01:49:15Z
1,-39.4405034013,112.8446031359,20192231.8364607543,2019-06-10T01:49:30Z
2,-3.6909786196,-34.7541894407,20052817.3970262744,2019-06-10T01:49:30Z
3,-50.3861759545,83.3563772509,20243888.6549326740,2019-06-10T01:49:30Z
4,35.3838172318,58.2423559104,20199204.0579740927,2019-06-10T01:49:30Z
5,43.8660009267,-18.6225588099,20167891.1057745554,2019-06-10T01:49:30Z
6,-32.0480569186,-8.8578900153,20179766.8853371069,2019-06-10T01:49:30Z
7,54.6428089074,63.2642922578,20391756.6254858449,2019-06-10T01:49:30Z
8,25.9220954089,104.8781904481,20103542.5882377066,2019-06-10T01:49:30Z
9,21.1560384394,69.4769109093,20166010.7537020445,2019-06-10T01:49:30Z
10,-1.9780573397,-155.2735450499,20289449.9074348398,2019-06-10T01:49:30Z
11,-18.6935058397,105.4840290366,20479063.3204146698,2019-06-10T01:49:30Z
12,-53.1540589717,-87.1991736831,20393957.2287854664,2019-06-10T01:49:30Z
13,39.9559105340,-51.5144471811,20104027.8876515180,2019-06-10T01:49:30Z
14,-55.0632073063,-179.2430621227,19931063.9295030162,2019-06-10T01:49:30Z
15,22.8303625679,-80.8080210666,19894932.5618636906,2019-06-10T01:49:30Z
16,45.9025762785,167.8240872790,20174423.5322553441,2019-06-10T01:49:30Z
17,-50.4366150532,35.8883088033,19900198.1553535089,2019-06-10T01:49:30Z
18,-21.3680644193,127.3561250468,20295249.7388778478,2019-06-10T01:49:30Z
19,-56.2454181745,5.7673546010,20447578.1128534116,2019-06-10T01:49:30Z
20,19.0189193587,-145.8678051331,20228237.7161190920,2019-06-10T01:49:30Z
21,53.8165338492,-139.0791814750,20826314.9777560681,2019-06-10T01:49:30Z
22,-53.1822177471,112.4777325426,20010295.2739614472,2019-06-10T01:49:30Z
23,-4.4947601323,88.4038227357,19931797.4130366072,2019-06-10T01:49:30Z
24,-31.6986063505,-63.5475880625,20130186.2004963011,2019-06-10T01:49:30Z
25,-34.6333052447,-125.3918396629,20410976.2773179188,2019-06-10T01:49:30Z
26,25.3666635737,-174.9661932630,20259380.6012419462,2019-06-10T01:49:30Z
27,47.4428890152,133.1477842463,20035527.0324766189,2019-06-10T01:49:30Z
28,-0.1617981409,31.3087857277,20118424.3204534575,2019-06-10T01:49:30Z
29,13.4104866978,-99.0936255581,20171321.6672031395,2019-06-10T01:49:30Z
30,47.6654659347,21.6599939175,20254963.7339283079,2019-06-10T01:49:30Z
31,-27.9751107379,169.6662219722,20387180.3614621386,2019-06-10T01:49:30Z
32,-50.5110279944,-152.8935663883,20168125.1191879585,2019-06-10T01:49:30Z
1,-39.3540869306,112.8993631730,20191682.7999807186,2019-06-10T01:49:45Z
2,-3.7943742174,-34.7434659942,20051757.0841642246,2019-06-10T01:49:45Z
3,-50.4417575634,83.4690347746,20243832.8464081511,2019-06-10T01:49:45Z
4,35.2946934798,58.2875863309,20199157.9140317142,2019-06-10T01:49:45Z
5,43.7916505337,-18.5450460667,20168190.6425043456,2019-06-10T01:49:45Z
6,-32.1422076183,-8.8226880620,20179711.0129977651,2019-06-10T01:49:45Z
7,54.6317554936,63.4139617945,20391144.8042215854,2019-06-10T01:49:45Z
8,26.0203147221,104.9036613589,20103749.5783077814,2019-06-10T01:49:45Z
9,21.0575678660,69.4978411029,20166043.3059924543,2019-06-10T01:49:45Z
10,-1.8758470863,-155.2651201854,20289571.9740113989,2019-06-10T01:49:45Z
11,-18.5999805182,105.5051625817,20478327.7988133356,2019-06-10T01:49:45Z
12,-53.2010197977,-87.0714802148,20393885.9183181487,2019-06-10T01:49:45Z
13,40.0408198851,-51.4553385122,20103981.6095461175,2019-06-10T01:49:45Z
14,-55.0630177248,-179.0826658998,19931286.7377521098,2019-06-10T01:49:45Z
15,22.9277715793,-80.7802171488,19894780.9548336938,2019-06-10T01:49:45Z
16,45.8265562339,167.9047194899,20175021.7031573951,2019-06-10T01:49:45Z
17,-50.3729474968,35.9999776830,19900553.8436364233,2019-06-10T01:49:45Z
18,-21.2704352943,127.3761963038,20294365.4804586321,2019-06-10T01:49:45Z
19,-56.2384915230,5.9254531527,20447471.0660326406,2019-06-10T01:49:45Z
20,19.1158940478,-145.8469739531,20228019.3880120702,2019-06-10T01:49:45Z
21,53.8365073245,-138.9423263794,20826682.5732644424,2019-06-10T01:49:45Z
22,-53.1813071712,112.6269559454,20010198.1584297791,2019-06-10T01:49:45Z
23,-4.5981461692,88.4166493157,19931253.3989450708,2019-06-10T01:49:45Z
24,-31.6078504567,-63.5077159491,20129689.6954317875,2019-06-10T01:49:45Z
25,-34.7229439818,-125.3515836554,20411076.8275662921,2019-06-10T01:49:45Z
26,25.2709896258,-174.9403482226,20259497.4508433081,2019-06-10T01:49:45Z
27,47.5145143278,133.2398729303,20035783.8580340296,2019-06-10T01:49:45Z
28,-0.0569051372,31.3160583428,20119522.6409881748,2019-06-10T01:49:45Z
29,13.3070455140,-99.0830930827,20171364.2852828540,2019-06-10T01:49:45Z
30,47.7260643387,21.7592301720,20254789.4993295409,2019-06-10T01:49:45Z
31,-28.0691153666,169.6943277932,20386904.5653580539,2019-06-10T01:49:45Z
32,-50.4576160382,-152.7777656165,20168278.1163751744,2019-06-10T01:49:45Z
1,-39.2675489262,112.9538379891,20191133.7236864232,2019-06-10T01:50:00Z
2,-3.8977718696,-34.7327191174,20050697.4953818172,2019-06-10T01:50:00Z
3,-50.4970752416,83.5821040709,20243776.7081182152,2019-06-10T01:50:00Z
4,35.2054735653,58.3325798845,20199111.7275996804,2019-06-10T01:50:00Z
5,43.7171307294,-18.4678849390,20168490.2334368750,2019-06-10T01:50:00Z
6,-32.2362829969,-8.7872836957,20179655.2019502223,2019-06-10T01:50:00Z
7,54.6203302838,63.5635237704,20390531.9259509891,2019-06-10T01:50:00Z
8,26.1184787182,104.9292782994,20103957.0283215046,2019-06-10T01:50:00Z
9,20.9590564864,69.5186606580,20166076.0305013172,2019-06-10T01:50:00Z
10,-1.7736348612,-155.2567042634,20289693.6622083075,2019-06-10T01:50:00Z
11,-18.5064128838,105.5262088017,20477590.9626825601,2019-06-10T01:50:00Z
12,-53.2476767547,-86.9433697128,20393813.5575300790,2019-06-10T01:50:00Z
13,40.1256015018,-51.3959262534,20103935.7200164087,2019-06-10T01:50:00Z
14,-55.0624204217,-178.9222778454,19931510.7013274208,2019-06-10T01:50:00Z
15,23.0251301616,-80.7522821856,19894630.8416404389,2019-06-10T01:50:00Z
16,45.7503607922,167.9849542532,20175619.8762441427,2019-06-10T01:50:00Z
17,-50.3090216418,36.1111739379,19900910.8698061109,2019-06-10T01:50:00Z
18,-21.1727591437,127.3961634678,20293480.7533476055,2019-06-10T01:50:00Z
19,-56.2311719128,6.0834714155,20447362.7080412656,2019-06-10T01:50:00Z
20,19.2128324527,-145.8260435336,20227800.9376703799,2019-06-10T01:50:00Z
21,53.8561489141,-138.8052879271,20827047.1706504002,2019-06-10T01:50:00Z
22,-53.1800206243,112.7761700512,20010101.8179286756,2019-06-10T01:50:00Z
23,-4.7015284782,88.4295008948,19930710.7275144570,2019-06-10T01:50:00Z
24,-31.5170091683,-63.4680395827,20129193.4848224558,2019-06-10T01:50:00Z
25,-34.8124950653,-125.3111053320,20411176.3405564316,2019-06-10T01:50:00Z
26,25.1752635935,-174.9146432531,20259614.0068925247,2019-06-10T01:50:00Z
27,47.5859293068,133.3323807096,20036041.3633915633,2019-06-10T01:50:00Z
28,0.0479792407,31.3233249047,20120621.3588464558,2019-06-10T01:50:00Z
29,13.2035835861,-99.0726232456,20171407.0829747245,2019-06-10T01:50:00Z
30,47.7864351489,21.8588447314,20254614.8921580240,2019-06-10T01:50:00Z
31,-28.1630618935,169.7225942270,20386627.8647645041,2019-06-10T01:50:00Z
32,-50.4039322784,-152.6623702471,20168431.1319728866,2019-06-10T01:50:00Z
1,-39.1808900241,113.0080287633,20190584.6106380709,2019-06-10T01:50:15Z
2,-4.0011713973,-34.7219483264,20049638.6358588934,2019-06-10T01:50:15Z
3,-50.5521278491,83.6955849526,20243720.2400426269,2019-06-10T01:50:15Z
4,35.1161580111,58.3773376186,20199065.4993370920,2019-06-10T01:50:15Z
5,43.6424423925,-18.3910744279,20168789.8775207773,2019-06-10T01:50:15Z
6,-32.3302826213,-8.7516759216,20179599.4520271830,2019-06-10T01:50:15Z
7,54.6085335909,63.7129744335,20389917.9935192019,2019-06-10T01:50:15Z
8,26.2165870732,104.9550420676,20104164.9368553422,2019-06-10T01:50:15Z
9,20.8605045654,69.5393702396,20166108.9274142608,2019-06-10T01:50:15Z
10,-1.6714208205,-155.2482968287,20289814.9714919329,2019-06-10T01:50:15Z
11,-18.4128031615,105.5471682504,20476852.8156097345,2019-06-10T01:50:15Z
12,-53.2940286619,-86.8148432580,20393740.1465239339,2019-06-10T01:50:15Z
13,40.2102546773,-51.3362091960,20103890.2188438773,2019-06-10T01:50:15Z
14,-55.0614154391,-178.7619025200,19931735.8191026412,2019-06-10T01:50:15Z
15,23.1224379840,-80.7242154480,19894482.2226713672,2019-06-10T01:50:15Z
16,45.6739909368,168.0647928144,20176218.0490481257,2019-06-10T01:50:15Z
17,-50.2448388000,36.2218980116,19901269.2323890962,2019-06-10T01:50:15Z
18,-21.0750362123,127.4160271720,20292595.5620213822,2019-06-10T01:50:15Z
19,-56.2234595922,6.2414049409,20447253.0394034609,2019-06-10T01:50:15Z
20,19.3097343209,-145.8050132562,20227582.3658290058,2019-06-10T01:50:15Z
21,53.8754581000,-138.6680689407,20827408.7683249116,2019-06-10T01:50:15Z
22,-53.1783581385,112.9253711367,20010006.2529378980,2019-06-10T01:50:15Z
23,-4.8049068651,88.4423779673,19930169.4014175460,2019-06-10T01:50:15Z
24,-31.4260829262,-63.4285580711,20128697.5714985207,2019-06-10T01:50:15Z
25,-34.9019580257,-125.2704036765,20411274.8154139556,2019-06-10T01:50:15Z
